idx,label,predict,radius,pA_lower,correct,abstain,seconds
4160,5,2,0.333449,0.630602,0,0,1.653
4180,0,0,0.210778,0.583470,1,0,1.653
4200,4,4,0.040624,0.516202,1,0,1.653
4220,4,0,2.051206,0.979877,0,0,1.653
4240,7,0,0.234357,0.592646,0,0,1.652
4260,8,8,0.401127,0.655837,1,0,1.654
4280,8,-1,0.000000,0.464890,0,1,1.653
4300,8,8,1.370716,0.914768,1,0,1.653
4320,1,8,0.610119,0.729109,0,0,1.653
4340,0,0,0.836468,0.798554,1,0,1.652
4360,6,6,0.445865,0.672153,1,0,1.651
4380,9,9,0.844809,0.800891,1,0,1.651
4400,3,-1,0.000000,0.358574,0,1,1.650
4420,5,-1,0.000000,0.387740,0,1,1.650
4440,2,-1,0.000000,0.340649,0,1,1.650
4460,9,9,0.056516,0.522535,1,0,1.650
4480,9,9,0.519475,0.698285,1,0,1.650
4500,3,-1,0.000000,0.377784,0,1,1.650
4520,3,6,0.905192,0.817318,0,0,1.650
4540,9,9,2.673022,0.996241,1,0,1.650
4560,1,1,1.239492,0.892418,1,0,1.650
4580,6,-1,0.000000,0.400444,0,1,1.650
4600,4,7,0.742332,0.771057,0,0,1.650
4620,7,3,1.261349,0.896408,0,0,1.651
4640,2,-1,0.000000,0.243663,0,1,1.650
4660,7,-1,0.000000,0.254094,0,1,1.650
4680,9,1,1.268753,0.897735,0,0,1.651
4700,6,-1,0.000000,0.355005,0,1,1.650
4720,8,8,0.791256,0.785603,1,0,1.651
4740,5,-1,0.000000,0.297840,0,1,1.650
4760,3,3,0.430221,0.666482,1,0,1.651
4780,0,0,0.857361,0.804377,1,0,1.650
4800,9,9,3.140273,0.999156,1,0,1.651
4820,3,-1,0.000000,0.455077,0,1,1.651
4840,0,0,2.096685,0.981989,1,0,1.650
4860,5,5,0.561199,0.712669,1,0,1.650
4880,0,2,0.305652,0.620065,0,0,1.650
4900,3,6,0.382934,0.649116,0,0,1.651
4920,7,7,0.576565,0.717883,1,0,1.650
4940,6,6,0.152000,0.560406,1,0,1.650
4960,4,-1,0.000000,0.465739,0,1,1.650
4980,1,9,1.194947,0.883946,0,0,1.651
5000,7,7,2.513062,0.994016,1,0,1.651
5020,8,8,0.630060,0.735672,1,0,1.651
5040,3,3,0.749730,0.773291,1,0,1.651
5060,6,-1,0.000000,0.472795,0,1,1.650
5080,7,7,2.513692,0.994026,1,0,1.651
5100,3,3,0.747426,0.772597,1,0,1.652
5120,9,9,0.692388,0.755653,1,0,1.652
5140,8,8,0.870420,0.807965,1,0,1.652
5160,0,0,0.468714,0.680363,1,0,1.652
5180,9,-1,0.000000,0.462512,0,1,1.652
5200,3,3,2.064790,0.980529,1,0,1.652
5220,0,0,1.321643,0.906857,1,0,1.652
5240,1,-1,0.000000,0.349890,0,1,1.652
5260,0,0,2.773301,0.997225,1,0,1.652
5280,0,8,0.156343,0.562119,0,0,1.652
5300,9,9,0.688996,0.754587,1,0,1.652
5320,7,7,1.747763,0.959747,1,0,1.652
5340,3,4,0.579393,0.718838,0,0,1.652
5360,9,9,1.560414,0.940669,1,0,1.652
5380,1,9,1.214815,0.887782,0,0,1.652
5400,9,9,0.236629,0.593528,1,0,1.653
5420,6,6,0.250030,0.598718,1,0,1.652
5440,9,9,2.715177,0.996688,1,0,1.652
5460,0,0,0.232344,0.591865,1,0,1.653
5480,1,1,0.262593,0.603568,1,0,1.651
5500,8,-1,0.000000,0.450841,0,1,1.651
5520,4,-1,0.000000,0.406902,0,1,1.651
5540,5,-1,0.000000,0.466679,0,1,1.651
5560,3,-1,0.000000,0.452350,0,1,1.651
5580,5,-1,0.000000,0.476374,0,1,1.651
5600,6,-1,0.000000,0.285018,0,1,1.651
5620,3,2,0.595286,0.724174,0,0,1.651
5640,2,-1,0.000000,0.442410,0,1,1.651
5660,9,9,0.444865,0.671791,1,0,1.651
5680,2,-1,0.000000,0.321406,0,1,1.651
5700,3,-1,0.000000,0.492949,0,1,1.651
5720,9,9,2.306968,0.989472,1,0,1.652
5740,6,-1,0.000000,0.395604,0,1,1.651
5760,2,2,0.166590,0.566154,1,0,1.651
5780,7,7,1.048969,0.852904,1,0,1.651
5800,2,-1,0.000000,0.292056,0,1,1.651
5820,5,-1,0.000000,0.415756,0,1,1.652
5840,2,-1,0.000000,0.335875,0,1,1.653
5860,0,-1,0.000000,0.407600,0,1,1.653
5880,0,0,0.615074,0.730747,1,0,1.652
5900,4,-1,0.000000,0.430375,0,1,1.652
5920,8,8,3.348015,0.999593,1,0,1.653
5940,7,4,0.391851,0.652416,0,0,1.652
5960,2,-1,0.000000,0.444518,0,1,1.652
5980,9,9,1.254126,0.895102,1,0,1.653
6000,8,8,0.008470,0.503379,1,0,1.653
6020,6,6,0.269125,0.606083,1,0,1.655
6040,2,7,0.480656,0.684619,0,0,1.653
6060,3,-1,0.000000,0.277991,0,1,1.653
6080,1,1,0.508186,0.694339,1,0,1.653
6100,1,1,0.869019,0.807582,1,0,1.653
6120,5,5,0.936434,0.825475,1,0,1.652
6140,9,9,1.493860,0.932394,1,0,1.652
6160,2,5,1.153025,0.875550,0,0,1.652
6180,0,-1,0.000000,0.431333,0,1,1.652
6200,3,3,0.075619,0.530139,1,0,1.652
6220,2,6,0.365514,0.642636,0,0,1.652
6240,2,-1,0.000000,0.349043,0,1,1.652
6260,2,9,0.038365,0.515302,0,0,1.652
6280,8,-1,0.000000,0.437785,0,1,1.652
6300,1,-1,0.000000,0.290632,0,1,1.653
6320,0,0,1.897858,0.971143,1,0,1.652
6340,3,3,0.479188,0.684097,1,0,1.652
6360,2,2,0.052899,0.521094,1,0,1.652
6380,3,-1,0.000000,0.413231,0,1,1.652
6400,0,1,0.016368,0.506530,0,0,1.652
6420,7,7,0.496109,0.690091,1,0,1.652
6440,3,-1,0.000000,0.290114,0,1,1.654
6460,3,-1,0.000000,0.413360,0,1,1.652
6480,0,0,0.763907,0.777539,1,0,1.654
6500,7,-1,0.000000,0.362713,0,1,1.653
6520,6,-1,0.000000,0.416385,0,1,1.653
6540,8,8,1.284414,0.900501,1,0,1.654
6560,6,6,0.685675,0.753541,1,0,1.654
6580,1,-1,0.000000,0.285376,0,1,1.656
6600,7,7,3.525242,0.999788,1,0,1.654
6620,7,7,1.015681,0.845109,1,0,1.654
6640,5,3,1.643352,0.949845,0,0,1.652
6660,0,0,0.645782,0.740790,1,0,1.653
6680,3,5,0.450343,0.673768,0,0,1.653
6700,6,6,0.374641,0.646036,1,0,1.653
6720,2,2,0.686441,0.753782,1,0,1.653
6740,2,-1,0.000000,0.426390,0,1,1.653
6760,5,5,0.423938,0.664195,1,0,1.653
6780,7,7,2.598807,0.995323,1,0,1.653
6800,6,6,0.238955,0.594430,1,0,1.653
6820,1,1,1.990002,0.976705,1,0,1.653
6840,9,9,0.810562,0.791191,1,0,1.653
6860,0,0,0.776638,0.781314,1,0,1.653
6880,2,-1,0.000000,0.298089,0,1,1.653
6900,3,-1,0.000000,0.333025,0,1,1.653
6920,5,2,0.931664,0.824245,0,0,1.653
6940,1,1,2.687868,0.996405,1,0,1.653
6960,9,8,0.698425,0.757544,0,0,1.653
6980,0,9,0.356391,0.639226,0,0,1.653
7000,2,-1,0.000000,0.391812,0,1,1.653
7020,7,7,0.714250,0.762464,1,0,1.653
7040,7,8,0.315119,0.623664,0,0,1.653
7060,8,8,0.932874,0.824557,1,0,1.653
7080,5,4,0.166158,0.565984,0,0,1.653
7100,9,3,0.889057,0.813014,0,0,1.653
7120,7,-1,0.000000,0.431144,0,1,1.653
7140,4,4,0.035329,0.514091,1,0,1.652
7160,5,-1,0.000000,0.454238,0,1,1.653
7180,6,6,1.728025,0.958008,1,0,1.652
7200,4,-1,0.000000,0.481982,0,1,1.653
7220,9,9,0.693446,0.755985,1,0,1.653
7240,0,8,0.524061,0.699882,0,0,1.652
7260,1,-1,0.000000,0.319732,0,1,1.652
7280,1,-1,0.000000,0.399516,0,1,1.653
7300,3,7,0.112382,0.544740,0,0,1.653
7320,8,8,0.011278,0.504499,1,0,1.653
7340,2,4,0.575941,0.717672,0,0,1.653
7360,2,-1,0.000000,0.467079,0,1,1.653
7380,7,7,0.867215,0.807088,1,0,1.653
7400,3,-1,0.000000,0.404985,0,1,1.653
7420,3,0,0.482549,0.685292,0,0,1.652
7440,3,3,0.509848,0.694921,1,0,1.651
7460,5,5,2.147348,0.984117,1,0,1.651
7480,1,8,0.788119,0.784686,0,0,1.651
7500,6,6,2.945442,0.998388,1,0,1.652
7520,4,-1,0.000000,0.341028,0,1,1.651
7540,5,5,2.793259,0.997391,1,0,1.652
7560,0,-1,0.000000,0.301644,0,1,1.652
7580,8,8,1.066912,0.856994,1,0,1.652
7600,8,9,0.720284,0.764325,0,0,1.652
7620,5,3,0.088127,0.535112,0,0,1.652
7640,9,9,0.384801,0.649808,1,0,1.651
7660,7,-1,0.000000,0.342623,0,1,1.655
7680,3,9,0.016092,0.506420,0,0,1.655
7700,6,6,1.411217,0.920910,1,0,1.654
7720,5,5,0.258046,0.601814,1,0,1.653
7740,4,-1,0.000000,0.384687,0,1,1.653
7760,2,-1,0.000000,0.321954,0,1,1.653
7780,3,-1,0.000000,0.258609,0,1,1.654
7800,0,0,1.491995,0.932150,1,0,1.654
7820,5,8,0.124384,0.549494,0,0,1.654
7840,1,1,2.325435,0.989976,1,0,1.654
7860,8,-1,0.000000,0.289865,0,1,1.653
7880,0,0,0.981159,0.836743,1,0,1.654
7900,0,-1,0.000000,0.493879,0,1,1.654
7920,9,8,0.067170,0.526777,0,0,1.654
7940,2,6,0.086465,0.534452,0,0,1.654
7960,0,0,0.768306,0.778847,1,0,1.651
7980,3,-1,0.000000,0.254074,0,1,1.651
8000,9,9,1.231110,0.890859,1,0,1.652
8020,6,3,0.183592,0.572833,0,0,1.653
8040,2,2,0.696271,0.756870,1,0,1.652
8060,6,6,0.655687,0.743987,1,0,1.653
8080,4,-1,0.000000,0.476064,0,1,1.653
8100,6,2,0.863762,0.806141,0,0,1.652
8120,8,9,0.420831,0.663061,0,0,1.653
8140,5,4,0.480289,0.684489,0,0,1.652
8160,6,6,0.476170,0.683023,1,0,1.652
8180,4,4,0.121982,0.548543,1,0,1.652
8200,3,-1,0.000000,0.294067,0,1,1.653
8220,6,6,0.140560,0.555891,1,0,1.653
8240,7,7,2.572140,0.994946,1,0,1.653
8260,1,1,1.233170,0.891244,1,0,1.653
8280,4,-1,0.000000,0.470047,0,1,1.653
8300,5,-1,0.000000,0.494969,0,1,1.652
8320,7,-1,0.000000,0.323419,0,1,1.653
8340,5,3,0.447143,0.672614,0,0,1.653
8360,7,7,1.215187,0.887853,1,0,1.653
8380,9,9,0.864496,0.806342,1,0,1.653
8400,0,-1,0.000000,0.434220,0,1,1.653
8420,3,6,0.326337,0.627915,0,0,1.653
8440,5,-1,0.000000,0.479403,0,1,1.653
8460,8,8,1.687710,0.954267,1,0,1.653
8480,2,-1,0.000000,0.498549,0,1,1.653
8500,4,4,0.290941,0.614452,1,0,1.652
8520,8,-1,0.000000,0.357986,0,1,1.652
8540,4,-1,0.000000,0.379290,0,1,1.652
8560,7,7,1.224746,0.889664,1,0,1.653
8580,3,-1,0.000000,0.441651,0,1,1.653
8600,3,-1,0.000000,0.369136,0,1,1.652
8620,3,-1,0.000000,0.232817,0,1,1.653
8640,1,1,1.686435,0.954144,1,0,1.653
8660,7,7,0.506097,0.693606,1,0,1.653
8680,3,-1,0.000000,0.309522,0,1,1.653
8700,3,3,0.712949,0.762061,1,0,1.652
8720,2,0,2.274032,0.988518,0,0,1.653
8740,2,-1,0.000000,0.400414,0,1,1.654
8760,8,8,1.460769,0.927961,1,0,1.653
8780,4,4,0.213655,0.584592,1,0,1.653
8800,0,0,2.963418,0.998479,1,0,1.652
8820,2,2,1.579951,0.942941,1,0,1.652
8840,2,1,0.319400,0.625288,0,0,1.653
8860,2,2,0.390358,0.651864,1,0,1.653
8880,1,1,0.807026,0.790174,1,0,1.653
8900,2,-1,0.000000,0.367919,0,1,1.653
8920,6,6,1.632882,0.948753,1,0,1.653
8940,6,3,1.629014,0.948345,0,0,1.653
8960,0,0,1.494795,0.932516,1,0,1.652
8980,9,9,1.822665,0.965823,1,0,1.653
9000,8,8,3.251439,0.999426,1,0,1.653
9020,7,9,0.184460,0.573174,0,0,1.654
9040,2,5,0.928353,0.823388,0,0,1.653
9060,9,5,0.361378,0.641092,0,0,1.653
9080,3,3,0.253919,0.600221,1,0,1.653
9100,9,-1,0.000000,0.358245,0,1,1.653
9120,3,3,0.025772,0.510280,1,0,1.653
9140,7,-1,0.000000,0.425871,0,1,1.653
9160,5,5,0.264153,0.604169,1,0,1.653
9180,5,5,2.416641,0.992168,1,0,1.653
9200,8,8,2.203487,0.986220,1,0,1.653
9220,8,8,2.647760,0.995949,1,0,1.653
9240,8,8,0.717574,0.763490,1,0,1.653
9260,5,5,0.442478,0.670928,1,0,1.653
9280,9,-1,0.000000,0.451471,0,1,1.651
9300,5,5,0.022060,0.508800,1,0,1.652
9320,9,9,1.313953,0.905569,1,0,1.652
9340,1,1,2.224410,0.986940,1,0,1.652
9360,5,-1,0.000000,0.449592,0,1,1.652
9380,5,-1,0.000000,0.499549,0,1,1.652
9400,6,6,0.389408,0.651513,1,0,1.652
9420,5,5,0.603003,0.726747,1,0,1.652
9440,8,8,2.644164,0.995905,1,0,1.652
9460,3,7,0.061163,0.524385,0,0,1.653
9480,2,4,0.133645,0.553158,0,0,1.654
9500,9,1,0.427849,0.665620,0,0,1.654
9520,1,1,0.763502,0.777418,1,0,1.654
9540,5,5,0.742897,0.771228,1,0,1.654
9560,9,7,1.855603,0.968245,0,0,1.654
9580,1,-1,0.000000,0.449942,0,1,1.654
9600,8,8,1.097384,0.863763,1,0,1.654
9620,4,7,0.101860,0.540566,0,0,1.654
9640,5,-1,0.000000,0.392360,0,1,1.654
9660,6,6,1.387106,0.917295,1,0,1.654
9680,8,8,1.642859,0.949794,1,0,1.654
9700,0,0,1.061826,0.855843,1,0,1.655
9720,8,-1,0.000000,0.297432,0,1,1.654
9740,3,6,0.078612,0.531329,0,0,1.654
9760,9,-1,0.000000,0.496399,0,1,1.654
9780,4,6,0.986988,0.838176,0,0,1.653
9800,1,1,3.245286,0.999413,1,0,1.653
9820,0,-1,0.000000,0.350418,0,1,1.652
9840,4,-1,0.000000,0.408579,0,1,1.652
9860,0,-1,0.000000,0.310010,0,1,1.652
9880,7,7,0.898891,0.815645,1,0,1.652
9900,8,0,0.169441,0.567275,0,0,1.652
9920,6,6,0.913138,0.819415,1,0,1.652
9940,4,-1,0.000000,0.326338,0,1,1.652
9960,2,0,3.195376,0.999302,0,0,1.652
9980,0,0,2.080128,0.981243,1,0,1.652
